HA_vRNA	94	158	0	0	1	1	0	62
HA_vRNA	166	1444	0	0	1	1	0	58
HA_vRNA	187	650	0	0	1	1	0	136
HA_vRNA	194	706	0	0	1	1	0	64
HA_vRNA	200	664	0	0	1	2	0	136
HA_vRNA	227	545	0	0	1	1	0	24
HA_vRNA	256	1578	0	0	1	1	0	29
HA_vRNA	257	1587	0	0	1	1	0	40
HA_vRNA	260	275	0	0	1	1	0	32
HA_vRNA	260	1528	0	0	1	1	0	102
HA_vRNA	260	1559	0	0	1	1	0	56
HA_vRNA	268	538	0	0	1	1	0	106
HA_vRNA	270	518	0	0	1	1	0	68
HA_vRNA	270	520	0	0	1	5	0	102
HA_vRNA	270	1644	0	0	1	1	0	83
HA_vRNA	272	1328	0	0	1	1	0	137
HA_vRNA	273	1598	0	0	1	1	0	51
HA_vRNA	275	1610	0	0	1	1	0	80
HA_vRNA	278	1575	0	0	1	1	0	120
HA_vRNA	279	1543	0	0	1	1	0	127
HA_vRNA	280	541	0	0	1	2	0	26
HA_vRNA	281	531	0	0	1	1	0	94
HA_vRNA	282	503	0	0	1	1	0	141
HA_vRNA	282	525	0	0	1	1	0	27
HA_vRNA	286	520	0	0	1	1	0	95
HA_vRNA	295	1343	0	0	1	1	0	42
HA_vRNA	296	1519	0	0	1	1	0	98
HA_vRNA	297	1651	0	0	1	1	0	60
HA_vRNA	301	1612	0	0	1	3	0	93
HA_vRNA	302	1598	0	0	1	1	0	70
HA_vRNA	303	1509	0	0	1	3	0	140
HA_vRNA	306	454	0	0	1	1	0	98
HA_vRNA	306	1650	0	0	1	1	0	21
HA_vRNA	308	355	0	0	1	1	0	95
HA_vRNA	311	338	0	0	1	2	0	39
HA_vRNA	313	1478	0	0	1	1	0	72
HA_vRNA	316	1113	0	0	1	1	0	61
HA_vRNA	326	1512	1	3	1	2	0	108
HA_vRNA	330	1521	0	0	1	1	0	20
HA_vRNA	331	1560	0	0	1	1	0	75
HA_vRNA	332	1544	0	0	1	1	0	31
HA_vRNA	332	1659	0	0	1	1	0	15
HA_vRNA	342	1565	0	0	1	1	0	119
HA_vRNA	347	1636	0	0	1	1	0	84
HA_vRNA	352	959	0	0	1	1	0	39
HA_vRNA	356	1461	0	0	1	1	0	78
HA_vRNA	370	1531	0	0	1	1	0	61
HA_vRNA	371	1505	0	0	1	2	0	144
HA_vRNA	379	1345	2	6	1	2	0	130
HA_vRNA	382	1578	0	0	1	1	0	92
HA_vRNA	388	1523	0	0	1	1	0	81
HA_vRNA	395	443	0	0	1	1	0	140
HA_vRNA	399	1616	0	0	1	1	0	104
HA_vRNA	404	1528	0	0	1	1	0	113
HA_vRNA	410	1468	0	0	1	1	0	36
HA_vRNA	410	1509	0	0	1	1	0	113
HA_vRNA	416	1473	0	0	1	1	0	72
HA_vRNA	436	1544	0	0	1	1	0	83
HA_vRNA	437	663	2	6	1	1	0	3
HA_vRNA	449	1407	0	0	1	1	0	138
HA_vRNA	450	675	0	0	1	1	0	3
HA_vRNA	451	1006	0	0	1	1	0	9
HA_vRNA	460	1567	0	0	1	1	0	104
HA_vRNA	485	1580	0	0	1	1	0	100
HA_vRNA	487	1115	0	0	1	1	0	46
HA_vRNA	489	678	0	0	1	1	0	130
HA_vRNA	490	1372	0	0	1	1	0	84
HA_vRNA	499	1636	0	0	1	1	0	22
HA_vRNA	523	880	0	0	1	1	0	88
HA_vRNA	540	1438	0	0	1	1	0	22
HA_vRNA	546	1337	0	0	1	1	0	109
HA_vRNA	584	1351	0	0	1	1	0	114
HA_vRNA	593	1275	0	0	1	1	0	96
HA_vRNA	601	1269	0	0	1	1	0	62
HA_vRNA	613	740	0	0	1	1	0	3
HA_vRNA	636	1628	0	0	1	1	0	92
HA_vRNA	640	731	0	0	1	1	0	26
HA_vRNA	643	904	0	0	1	1	0	82
HA_vRNA	655	961	0	0	1	1	0	109
HA_vRNA	658	678	0	0	1	1	0	5
HA_vRNA	679	758	0	0	1	1	0	35
HA_vRNA	690	1244	0	0	1	1	0	60
HA_vRNA	697	784	0	0	1	1	0	57
HA_vRNA	704	967	0	0	1	1	0	87
HA_vRNA	707	1005	0	0	1	1	0	91
HA_vRNA	717	969	0	0	1	1	0	90
HA_vRNA	721	1301	0	0	1	1	0	6
HA_vRNA	727	1267	0	0	1	1	0	59
HA_vRNA	729	1110	0	0	1	1	0	62
HA_vRNA	746	1257	0	0	1	1	0	5
HA_vRNA	751	1076	0	0	1	6	0	73
HA_vRNA	751	1314	0	0	1	1	0	96
HA_vRNA	753	1175	0	0	1	1	0	87
HA_vRNA	762	950	0	0	1	1	0	30
HA_vRNA	763	971	0	0	1	2	0	106
HA_vRNA	775	1281	0	0	1	1	0	57
HA_vRNA	776	806	0	0	1	1	0	147
HA_vRNA	776	1075	0	0	1	1	0	37
HA_vRNA	788	1222	0	0	1	1	0	87
HA_vRNA	792	1183	0	0	1	1	0	110
HA_vRNA	796	987	0	0	1	1	0	32
HA_vRNA	820	1075	0	0	1	1	0	9
HA_vRNA	821	1031	0	0	1	1	0	66
HA_vRNA	822	902	0	0	1	1	0	125
HA_vRNA	824	1223	0	0	1	1	0	114
HA_vRNA	885	1195	0	0	1	1	0	90
HA_vRNA	891	1007	0	0	1	1	0	3
HA_vRNA	912	1180	0	0	1	1	0	38
HA_vRNA	933	968	0	0	1	1	0	75
HA_vRNA	948	1090	2	2	1	1	0	32
HA_vRNA	949	1107	0	0	1	1	0	79
HA_vRNA	955	1090	1	5	1	1	0	70
HA_vRNA	962	1538	0	0	1	1	0	132
HA_vRNA	983	1066	0	0	1	1	0	34
HA_vRNA	1004	1213	0	0	1	1	0	39
HA_vRNA	1054	1165	0	0	1	1	0	39
HA_vRNA	1068	1156	0	0	1	1	0	39
HA_vRNA	1188	1336	0	0	1	1	0	94
HA_vRNA	1250	1516	0	0	1	1	0	122
HA_vRNA	1303	1529	0	0	1	1	0	43
HA_vRNA	1328	1516	0	0	1	2	0	53
HA_vRNA	1500	1545	0	0	1	1	0	35
HA_vRNA	1572	1685	0	0	1	1	0	35
M_vRNA	100	133	0	0	1	1	0	76
M_vRNA	100	402	0	0	1	1	0	59
M_vRNA	185	494	0	0	1	3	0	88
M_vRNA	189	389	0	0	1	2	0	92
M_vRNA	190	211	0	0	1	1	0	6
M_vRNA	191	835	0	0	1	1	0	114
M_vRNA	193	393	0	0	1	94	0	147
M_vRNA	196	326	0	0	1	1	0	19
M_vRNA	199	390	0	0	1	49	0	146
M_vRNA	217	395	0	0	1	17	0	140
M_vRNA	219	390	0	0	1	1	0	122
M_vRNA	220	854	0	0	1	1	0	101
M_vRNA	235	728	0	0	1	1	0	75
M_vRNA	242	306	0	0	1	1	0	109
M_vRNA	251	746	0	0	1	1	0	3
M_vRNA	261	359	0	0	1	2	0	20
M_vRNA	274	621	0	0	1	1	0	82
M_vRNA	274	674	0	0	1	3	0	89
M_vRNA	285	486	0	0	1	1	0	8
M_vRNA	292	363	0	0	1	3	0	4
M_vRNA	292	381	0	0	1	1	0	88
M_vRNA	350	626	0	0	1	1	0	103
M_vRNA	374	433	2	4	1	2	0	112
M_vRNA	376	516	0	0	1	3	0	139
M_vRNA	376	636	0	0	1	1	0	76
M_vRNA	377	635	0	0	1	1	0	40
M_vRNA	389	534	0	0	1	1	0	41
M_vRNA	391	647	0	0	1	1	0	6
M_vRNA	397	438	0	0	1	6	0	139
M_vRNA	407	428	0	0	1	6	0	41
M_vRNA	410	655	0	0	1	0	1	5
M_vRNA	410	658	0	0	1	4	1	24
M_vRNA	411	662	0	0	1	1	0	70
M_vRNA	426	628	0	0	1	2	0	34
M_vRNA	427	642	0	0	1	5	0	103
M_vRNA	427	657	0	0	1	1	0	17
M_vRNA	435	658	0	0	1	19	0	148
M_vRNA	438	640	0	0	1	2	0	94
M_vRNA	440	648	0	0	1	1	0	65
M_vRNA	442	642	2	4	1	1	0	76
M_vRNA	468	541	0	0	1	1	0	95
M_vRNA	515	646	0	0	1	1	0	134
M_vRNA	517	603	0	0	1	1	0	29
M_vRNA	523	704	0	0	1	1	0	66
M_vRNA	534	586	0	0	1	1	0	83
M_vRNA	549	606	0	0	1	1	0	124
M_vRNA	552	638	0	0	1	1	0	5
M_vRNA	580	642	0	0	1	1	0	38
M_vRNA	583	609	0	0	1	1	0	35
M_vRNA	593	624	0	0	1	1	0	71
M_vRNA	594	628	0	0	1	5	0	137
M_vRNA	595	642	0	0	1	2	0	134
M_vRNA	601	619	0	0	1	1	0	5
M_vRNA	601	621	0	0	1	4	0	132
M_vRNA	618	652	0	0	1	1	0	81
M_vRNA	683	722	0	0	1	1	0	78
M_vRNA	730	798	0	0	1	1	0	58
M_vRNA	749	802	0	0	1	3	0	9
NA_vRNA	73	691	0	0	1	1	0	4
NA_vRNA	99	598	0	0	1	1	0	60
NA_vRNA	114	151	0	0	1	1	0	87
NA_vRNA	142	1259	0	0	1	1	0	90
NA_vRNA	150	1279	0	0	1	1	0	25
NA_vRNA	151	595	0	0	1	1	0	67
NA_vRNA	152	624	0	0	1	18	0	91
NA_vRNA	167	1181	0	0	1	1	0	80
NA_vRNA	172	1230	0	0	1	7	0	105
NA_vRNA	173	1308	0	0	1	142	0	103
NA_vRNA	174	691	0	0	1	4	0	88
NA_vRNA	174	1226	0	0	1	1	0	87
NA_vRNA	180	1194	0	0	1	1	0	87
NA_vRNA	181	1336	0	0	1	1	0	76
NA_vRNA	182	1245	0	0	1	1	0	45
NA_vRNA	185	1273	0	0	1	14	0	92
NA_vRNA	187	1253	0	0	1	1	0	40
NA_vRNA	189	1335	0	0	1	3	0	62
NA_vRNA	190	1225	0	0	1	3	0	111
NA_vRNA	196	1256	0	0	1	2	0	50
NA_vRNA	214	1276	0	0	1	1	0	53
NA_vRNA	214	1334	0	0	1	2	0	62
NA_vRNA	216	1129	0	0	1	2	0	63
NA_vRNA	217	1261	0	0	1	6	0	104
NA_vRNA	218	1251	0	0	1	1	0	39
NA_vRNA	234	1258	0	0	1	1	0	43
NA_vRNA	235	1268	0	0	1	2	0	97
NA_vRNA	236	276	0	0	1	1	0	122
NA_vRNA	236	1143	0	0	1	1	0	26
NA_vRNA	236	1184	0	0	1	2	0	95
NA_vRNA	236	1256	0	0	1	1	0	65
NA_vRNA	238	1339	0	0	1	1	0	57
NA_vRNA	249	1158	0	0	1	1	0	60
NA_vRNA	249	1248	0	0	1	1	0	81
NA_vRNA	250	1270	0	0	1	1	0	29
NA_vRNA	256	344	0	0	1	1	0	61
NA_vRNA	263	786	1	5	1	1	0	4
NA_vRNA	264	1201	0	0	1	1	0	66
NA_vRNA	271	1169	0	0	1	1	0	89
NA_vRNA	275	429	0	0	1	1	0	72
NA_vRNA	275	1167	0	0	1	1	0	68
NA_vRNA	276	1158	0	0	1	2	0	145
NA_vRNA	276	1185	0	0	1	1	0	62
NA_vRNA	276	1190	0	0	1	1	0	76
NA_vRNA	282	342	2	2	1	1	0	78
NA_vRNA	292	1157	0	0	1	1	0	101
NA_vRNA	298	563	0	0	1	1	0	96
NA_vRNA	305	343	0	0	1	1	0	24
NA_vRNA	306	633	0	0	1	1	0	5
NA_vRNA	315	1135	0	0	1	1	0	68
NA_vRNA	316	691	0	0	1	1	0	76
NA_vRNA	317	532	0	0	1	1	0	25
NA_vRNA	318	1186	0	0	1	1	0	85
NA_vRNA	320	1123	0	0	1	1	0	90
NA_vRNA	321	1138	0	0	1	1	0	67
NA_vRNA	322	1211	0	0	1	2	0	118
NA_vRNA	325	452	0	0	1	1	0	3
NA_vRNA	325	669	0	0	1	1	0	11
NA_vRNA	328	769	0	0	1	1	0	81
NA_vRNA	333	1145	0	0	1	1	0	24
NA_vRNA	334	1189	2	6	1	2	0	119
NA_vRNA	337	1204	0	0	1	22	0	140
NA_vRNA	341	1163	0	0	1	2	0	50
NA_vRNA	342	1230	0	0	1	2	0	72
NA_vRNA	353	777	0	0	1	1	0	93
NA_vRNA	354	951	0	0	1	1	0	59
NA_vRNA	359	1289	0	0	1	1	0	63
NA_vRNA	365	499	0	0	1	1	0	107
NA_vRNA	367	496	0	0	1	1	0	87
NA_vRNA	367	1231	0	0	1	1	0	71
NA_vRNA	371	920	0	0	1	2	0	88
NA_vRNA	373	683	0	0	1	1	0	18
NA_vRNA	375	482	0	0	1	1	0	143
NA_vRNA	376	1257	0	0	1	1	0	28
NA_vRNA	381	553	0	0	1	1	0	23
NA_vRNA	382	1128	0	0	1	1	0	21
NA_vRNA	385	1040	0	0	1	1	0	27
NA_vRNA	385	1097	0	0	1	1	0	73
NA_vRNA	386	1012	0	0	1	1	0	69
NA_vRNA	386	1135	0	0	1	1	0	59
NA_vRNA	388	1012	0	0	1	1	0	103
NA_vRNA	389	1253	0	0	1	2	0	44
NA_vRNA	394	1074	0	0	1	1	0	103
NA_vRNA	395	477	0	0	1	1	0	37
NA_vRNA	396	676	0	0	1	1	0	86
NA_vRNA	396	1279	0	0	1	1	0	20
NA_vRNA	402	1140	0	0	1	1	0	39
NA_vRNA	403	1314	0	0	1	1	0	58
NA_vRNA	407	988	0	0	1	1	0	56
NA_vRNA	410	1076	0	0	1	1	0	137
NA_vRNA	414	1042	0	0	1	1	0	50
